,rows,list
140,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
141,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
142,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
143,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
144,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
145,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
146,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
147,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
148,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
149,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
150,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '2779056', 'estabelecimento_cnes': 'IDR', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
151,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '2779056', 'estabelecimento_cnes': 'IDR', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
152,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '2779056', 'estabelecimento_cnes': 'IDR', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 2, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
153,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '2779056', 'estabelecimento_cnes': 'IDR', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
154,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
155,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
156,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
157,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
158,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
159,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
160,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
161,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
162,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
163,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
164,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
165,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
166,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
167,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
168,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
169,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
170,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
171,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3224228', 'estabelecimento_cnes': 'RENAL CARE', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010080', 'procedimento': 'Implante de Cateter Tipo Tenckhoff ou Similar p/ Dpa/dpac', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
172,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3224228', 'estabelecimento_cnes': 'RENAL CARE', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010048', 'procedimento': 'Implante de Cateter de Longa Permanência p/ Hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
173,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3224228', 'estabelecimento_cnes': 'RENAL CARE', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010080', 'procedimento': 'Implante de Cateter Tipo Tenckhoff ou Similar p/ Dpa/dpac', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
174,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3224228', 'estabelecimento_cnes': 'RENAL CARE', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418020035', 'procedimento': 'Retirada de Cateter Tipo Tenckhoff / Similar de Longa Permanência', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041802'}"
175,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
176,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
177,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
178,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010510', 'estabelecimento_cnes': 'HOSPITAL UNIVERSITARIO DE BRASILIA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 2, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
179,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010510', 'estabelecimento_cnes': 'HOSPITAL UNIVERSITARIO DE BRASILIA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010048', 'procedimento': 'Implante de Cateter de Longa Permanência p/ Hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
180,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010510', 'estabelecimento_cnes': 'HOSPITAL UNIVERSITARIO DE BRASILIA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 2, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
181,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
182,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
183,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
184,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
185,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
